Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (gf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (gf/W),Overall Efficiency (gf/W),Vibration (g),App message,
16.197445000000005,1223,,,,0.099609375,-0.09765625,-1.029296875,0.011347448861535738,35.73532342715415,22.198286056518555,0.1994977742433548,849,0,4.428508660292749,1.0083569089863724,22.76967228330348,35.43916157928274,8.069380951553079,0.17578125,,
16.219944999999978,1223,,,,-0.03125,-0.01953125,-1.0234375,0.008204577433660452,36.30998516287619,22.19733428955078,0.1936848908662796,850,0,4.299288269393969,0.7300258820851583,16.980156629228848,49.737942248245645,8.4455804979075,0.17578125,,
16.24157500000001,1223,,,,-0.109375,-0.025390625,-1.001953125,0.008886405079876345,36.10292977832894,22.197999954223633,0.2020263671875,850,0,4.484581289580092,0.7907371194449906,17.632351124557946,45.65730998396683,8.050457210400882,0.177734375,,
16.267579999999988,1223,,,,0.0234375,-0.025390625,-1.03515625,0.00826266206974122,36.02431516708373,22.1971435546875,0.2057756632566452,850,0,4.5676319373687875,0.7350970844016724,16.093614688777432,49.0062005842473,7.886869095638157,0.1796875,,
16.294944999999977,1228,,,,-0.041015625,-0.01171875,-1.029296875,0.007962589350291632,36.39413601434993,22.19822120666504,0.1985677033662796,849,0,4.407849803824121,0.7077118363748939,16.055715776905647,51.42507747329943,8.256664277166488,0.1796875,,
16.318185000000028,1228,,,,0.01171875,-0.05078125,-1.02734375,0.009043033185832551,36.488252098235044,22.196500778198242,0.196533203125,849,0,4.362349396105856,0.8035466528429438,18.42004341881113,45.409002662309405,8.364358006446494,0.1796875,,
16.35432000000001,1228,,,,-0.048828125,-0.015625,-1.029296875,0.007703672196739479,35.71871470646854,22.197999954223633,0.2117919921875,848,0,4.701358632883057,0.6837056291047012,14.542724401465756,52.24282671658193,7.597530308927832,0.181640625,,
16.37814499999999,1228,,,,-0.125,0.01953125,-1.015625,0.008937993372276904,36.34466970790796,22.19733428955078,0.21728515625,849,0,4.823151249438524,0.7950112290273692,16.483232391269475,45.71591995294542,7.535461325650724,0.181640625,,
16.400774999999996,1228,,,,0,-0.017578125,-1.03125,0.012724475862540779,36.168257413025664,22.19999885559082,0.2162388414144516,851,0,4.80050203193511,1.1343261956219688,23.62932435140987,31.885235087244055,7.534265618974445,0.181640625,,
16.42613499999998,1228,,,,-0.13671875,0.03125,-1.00390625,0.011695616789802363,36.29005469805346,22.19942855834961,0.2211216539144516,853,0,4.9087743587779755,1.0450149769700803,21.288714872407247,34.72682736401822,7.3928952617589365,0.1796875,,
16.448845000000002,1228,,,,0.111328125,-0.05859375,-1.046875,0.012063073396280096,36.74070465265629,22.196001052856445,0.225830078125,856,0,5.012524651829153,1.0818351388115102,21.582639766504304,33.961463567377876,7.3297803411797675,0.1796875,,
16.472475000000006,1228,,,,-0.0234375,-0.064453125,-1.001953125,0.01144158308641234,36.43399694399539,22.198284149169922,0.2211216539144516,859,0,4.908521305127408,1.0292364140966954,20.968359921786668,35.39905549880056,7.4226013659015155,0.177734375,,
16.49476999999999,1228,,,,-0.162109375,-0.005859375,-1.013671875,0.011283597150800235,37.17031689439068,22.197500228881836,0.2130126953125,861,0,4.7283493529539555,1.0167914826093152,21.50415307139038,36.55647940618396,7.861161289017098,0.177734375,,
16.519630000000003,1228,,,,-0.1875,0.025390625,-0.998046875,0.011769007730345137,38.019576145448106,22.196001052856445,0.2057756632566452,862,0,4.56739683829673,1.0623452939553573,23.259316664753094,35.78834147595499,8.32412367295554,0.177734375,,
16.545405,1228,,,,-0.125,-0.041015625,-1.00390625,0.011675494726093505,37.864561419049096,22.196889877319336,0.2132161408662796,864,0,4.732735198875815,1.056385759077418,22.32082959824892,35.84349854556698,8.000566232406836,0.1796875,,
16.574150000000024,1228,,,,0.0234375,-0.052734375,-1.03125,0.01032041075729422,37.83245122572359,22.197999954223633,0.2154541015625,866,0,4.782650136621669,0.9356948638465746,19.56435944753265,40.43246648827064,7.910353077268449,0.17578125,,
16.597739999999963,1228,,,,-0.009765625,0.01171875,-1.046875,0.01117037052444932,38.08158203600771,22.195110321044922,0.2392578125,867,0,5.310353543609381,1.0143105542939208,19.100621944739796,37.544302260087356,7.171195236489685,0.173828125,,
16.623629999999977,1228,,,,0,-0.03125,-1.025390625,0.011597102121083279,38.22663152999535,22.19700050354004,0.2117919921875,870,0,4.7011469572316855,1.0568280356780024,22.48021696178427,36.171099024139025,8.131341538088284,0.171875,,
16.64717499999999,1228,,,,0,-0.01171875,-1.033203125,0.011755905166544893,39.33720131983967,22.19700050354004,0.225830078125,873,0,5.012750357855111,1.0741693452125336,21.428742078274094,36.62104257132424,7.847428758984027,0.171875,,
16.67609500000003,1228,,,,0.07421875,-0.01171875,-1.083984375,0.01149204663461133,38.98398919325907,22.19649887084961,0.22216796875,873,0,4.931351067498326,1.050693702891407,21.30640646974712,37.10309587463875,7.9053364199105065,0.171875,,
16.700415000000007,1228,,,,-0.009765625,-0.029296875,-1.025390625,0.009771604911528235,37.81805700112939,22.196001052856445,0.2109375,874,0,4.681968972086906,0.894089578899797,19.096443915587763,42.29783893428844,8.077383089592038,0.169921875,,
16.724879999999974,1228,,,,0,-0.0078125,-1.046875,0.009963033009985071,39.46785658923312,22.199430465698242,0.205078125,876,0,4.552617575973272,0.9134834553463543,20.065016226430288,43.20588003892044,8.669266840581392,0.166015625,,
16.748350000000006,1228,,,,-0.015625,0.005859375,-1.04296875,0.009935118270578292,39.27408818123436,22.19849967956543,0.2117919921875,876,0,4.701464470708743,0.9112454488900498,19.382161761879274,43.09935180370173,8.353586084914904,0.1640625,,
16.77199999999997,1228,,,,-0.07421875,-0.029296875,-0.994140625,0.010396120832227114,39.429102907633364,22.19657325744629,0.2036830335855484,876,0,4.521065376280518,0.9535866525051881,21.09207837400715,41.34821183166555,8.721197245785396,0.162109375,,
16.800189999999972,1228,,,,-0.0625,0.005859375,-1.04296875,0.010283064838728111,39.63837278827203,22.19849967956543,0.2105712890625,877,0,4.674366692779586,0.9440556056164748,20.196438740562254,41.98732845020066,8.479945069243444,0.162109375,,
16.82928000000003,1228,,,,-0.05078125,-0.037109375,-1.01171875,0.010669255831988732,39.415815931084886,22.19733428955078,0.2153862863779068,878,0,4.781001400115315,0.9808179724934687,20.514906614957525,40.18667789180153,8.244259441156867,0.162109375,,
16.856725000000036,1228,,,,-0.009765625,-0.005859375,-1.04296875,0.009118336286468413,39.380743849237106,22.197999954223633,0.2177734375,878,0,4.834134755656123,0.8383998024605716,17.343327086188726,46.97131813922286,8.146389341579717,0.16015625,,
16.88001000000001,1228,,,,-0.173828125,0,-0.9609375,0.010172265385304547,39.069247292778535,22.197776794433594,0.2143012136220932,878,0,4.757010506759457,0.9351123616477722,19.657563512189594,41.780270366583714,8.212983182875721,0.16015625,,
16.90325999999998,1228,,,,0,-0.0078125,-1.02734375,0.009219406756929309,39.20433155435481,22.198286056518555,0.2064732164144516,880,0,4.583351520977459,0.8494882694492586,18.534215967534916,46.15052728129114,8.55363839647062,0.158203125,,
16.926795000000013,1228,,,,-0.078125,0.009765625,-1.041015625,0.010380533853959597,39.9096485594703,22.196500778198242,0.21484375,878,0,4.768779464066029,0.9542008424210108,20.00933047147929,41.82520784430562,8.368944057950193,0.158203125,,
16.94960500000001,1228,,,,-0.099609375,0,-1.005859375,0.01080079253295321,39.77567154593972,22.198856353759766,0.2057756632566452,879,0,4.567984389733908,0.994619499110321,21.773706174338724,39.99084230855994,8.707488500908978,0.158203125,,
16.97495000000001,1228,,,,0,-0.0390625,-1.017578125,0.008989973834270668,39.49000155014726,22.198286056518555,0.2197265625,880,0,4.877553088590503,0.8282606857711643,16.981069620925684,47.67822767463546,8.096273035453303,0.158203125,,
17.001554999999993,1228,,,,-0.048828125,-0.005859375,-1.0390625,0.009767964596338696,40.0026573953097,22.19499969482422,0.213623046875,880,0,4.741363460198045,0.9000423661987019,18.982775181742923,44.44530490743402,8.436952309418356,0.15625,,
17.031779999999998,1228,,,,-0.162109375,-0.01953125,-0.974609375,0.009564162438568589,39.63172929999779,22.199554443359375,0.2045355886220932,880,0,4.540598935220714,0.8812226536586889,19.4076302758912,44.97357068097771,8.72830431963076,0.15625,,
17.055744999999995,1228,,,,-0.01953125,-0.01953125,-1.03125,0.009134259244736218,39.61476072369732,22.197999954223633,0.21435546875,881,0,4.758262685500085,0.8429944869065416,17.71643439264943,46.99290604979865,8.325467369511962,0.154296875,,
17.079175000000017,1228,,,,-0.0625,-0.015625,-1.021484375,0.010363370185912156,39.80003100294528,22.19849967956543,0.21240234375,881,0,4.715013359673321,0.9555910457403695,20.266984902171675,41.64964833058807,8.441127938967881,0.15234375,,
17.102524999999993,1228,,,,-0.0625,0,-1.03125,0.00906647417067497,40.02812410036096,22.198286056518555,0.2078683078289032,882,0,4.614320159270449,0.8374625941091134,18.149208663525446,47.796909834453665,8.67476090057211,0.154296875,,
17.12555000000002,1228,,,,-0.07421875,0.017578125,-1.0625,0.009621484363007313,40.134419912748854,22.198286056518555,0.2134486585855484,880,0,4.7381943816621686,0.8862509955740192,18.704403496065954,45.28561334563471,8.47040384583581,0.15234375,,
17.14847000000003,1228,,,,0.046875,-0.013671875,-1.0390625,0.009883078286112342,39.88528910246473,22.197999954223633,0.21484375,881,0,4.769101552665234,0.9122568038124954,19.128483504459588,43.72155837673832,8.36327108198706,0.15234375,,
17.17725999999998,1228,,,,0,-0.033203125,-1.025390625,0.00908814443414207,39.30398387846845,22.19771385192871,0.2155412882566452,880,0,4.784523839997092,0.8379310829056628,17.513364149235215,46.905986280131145,8.214816185029676,0.15234375,,
17.20217999999999,1228,,,,-0.052734375,-0.009765625,-1.037109375,0.009620062792308365,39.83842482893018,22.197999954223633,0.2177734375,882,0,4.834134755656123,0.8880603817743093,18.370617011353367,44.86004065324319,8.241066259544729,0.150390625,,
17.228630000000006,1228,,,,-0.0859375,0.0078125,-1.017578125,0.010523404606301415,39.62065681954072,22.198856353759766,0.2155412882566452,882,0,4.7847700963135935,0.9721281556948932,20.317134075968777,40.756618957527486,8.280576918432567,0.15234375,,
17.25177000000002,1228,,,,-0.037109375,-0.01953125,-1.021484375,0.009723721181159606,39.34088291959165,22.196887969970703,0.2137586772441864,882,0,4.744777411398331,0.8981997993073788,18.93028316037845,43.79970130245882,8.29140747995542,0.150390625,,
17.276999999999973,1228,,,,-0.01171875,-0.01171875,-1.04296875,0.010396818106222018,40.236286732953914,22.19942855834961,0.2092633992433548,882,0,4.6455278813802465,0.9601663761227145,20.668617230157203,41.90553609618537,8.661294853965916,0.1484375,,
17.300785000000005,1228,,,,0.01171875,-0.01171875,-1.0703125,0.009258790539227383,39.56529441725536,22.197776794433594,0.2039930522441864,884,0,4.528192241331681,0.8567127603789114,18.91953156403456,46.18268368006589,8.737547415968304,0.1484375,,
17.325845,1228,,,,-0.0625,-0.001953125,-1.044921875,0.009215788198584688,39.66937573355183,22.1954288482666,0.2169363796710968,883,0,4.814995979590378,0.8517263204545319,17.68903492473923,46.575261067876696,8.238714196585184,0.1484375,,
17.351359999999985,1228,,,,-0.0859375,0.0078125,-1.01171875,0.009224732019337739,39.58190313794096,22.19499969482422,0.2081298828125,884,0,4.619442685507238,0.8537259942743832,18.481147021323846,46.363708500621726,8.568545132537924,0.1484375,,
17.374920000000014,1228,,,,-0.08203125,0,-1.029296875,0.009783571971796527,39.40806519476493,22.196500778198242,0.2117919921875,882,0,4.701041119406,0.9033998885599605,19.217017371550018,43.62195047154839,8.3828377999264,0.1484375,,
17.400734999999987,1228,,,,-0.015625,-0.03125,-1.037109375,0.009622447309385114,40.207498283765524,22.19550132751465,0.2203369140625,882,0,4.8904882685747,0.8891841973677069,18.181910446067867,45.218413015878646,8.221571359680153,0.146484375,,
17.42435499999998,1228,,,,0.0234375,-0.03125,-1.044921875,0.00913065443914842,39.68155546205461,22.197999954223633,0.2099609375,882,0,4.660712881013751,0.843372514882736,18.095354432116277,47.05104181344113,8.5140527801454,0.1484375,,
17.447120000000023,1228,,,,-0.01171875,-0.029296875,-1.0234375,0.009653775360304484,40.02590960426955,22.198286056518555,0.21484375,883,0,4.769163019955158,0.8928254012089074,18.72079854417101,44.83061251401841,8.392648654867303,0.1484375,,
17.472450000000013,1228,,,,-0.037109375,0,-1.01953125,0.009585018101628474,40.2340722368625,22.197999954223633,0.2069091796875,882,0,4.592969961231574,0.8856939355942471,19.28368665744015,45.42660914785181,8.759924967171788,0.146484375,,
17.499670000000012,1228,,,,-0.19921875,0.015625,-0.978515625,0.010306515760597558,40.0801647585092,22.19849967956543,0.208740234375,883,0,4.63372002588585,0.9528701599328727,20.56382678732749,42.06256680483388,8.64967338004995,0.146484375,,
17.523429999999994,1228,,,,-0.0625,-0.009765625,-1.02734375,0.009225620740430937,40.4488783577297,22.196887969970703,0.2110460102558136,883,0,4.6845646461575825,0.8527835089848387,18.20411443535776,47.43159070451587,8.634501050360583,0.146484375,,
17.546410000000034,1228,,,,0,-0.02734375,-1.044921875,0.010462900204783727,40.434484133135506,22.198286056518555,0.2099609375,883,0,4.660772951319814,0.9674212147290495,20.756669008197452,41.796151994103404,8.675488927579163,0.14453125,,
17.569304999999964,1228,,,,-0.0234375,0.0234375,-1.01953125,0.009796492769351345,39.845428172819275,22.199499130249023,0.213623046875,884,0,4.742324643302709,0.906446846019817,19.113977093490124,43.95782096631418,8.402087830298692,0.14453125,,
17.592375,1228,,,,-0.037109375,-0.0234375,-1.01953125,0.0089600257952899,39.651659764820515,22.1971435546875,0.2197265625,882,0,4.877302050590515,0.8279827409809952,16.976244907381695,47.8894761958941,8.12983476387724,0.14453125,,
17.61519000000003,1228,,,,-0.0625,0.009765625,-1.046875,0.010299663642458693,40.28611289501074,22.196001052856445,0.211181640625,883,0,4.6873879176564515,0.9523874229947108,20.318084180898666,42.30013114656016,8.594576254988631,0.14453125,,
17.640610000000017,1228,,,,0.0234375,-0.015625,-1.04296875,0.009277826997465675,40.05469805345794,22.195999145507812,0.2169363796710968,883,0,4.815119697809223,0.8577788543327327,17.814278941456095,46.695832907441556,8.318525928167887,0.14453125,,
17.664955000000017,1228,,,,-0.048828125,-0.01953125,-1.01171875,0.00916532473489002,40.27836215869079,22.196500778198242,0.2142333984375,883,0,4.755231795134023,0.8477166305749754,17.827030670564465,47.5139459413123,8.470325715753162,0.14453125,,
17.68894499999998,1228,,,,-0.099609375,-0.017578125,-1.001953125,0.010231545784518814,39.65498150895764,22.19550132751465,0.2178955078125,882,0,4.836300032911822,0.945314978700515,19.546243456102598,41.948961354097754,8.19944611357834,0.14453125,,
17.733080000000015,1228,,,,-0.048828125,-0.015625,-1.046875,0.00988709138439538,40.09234448701198,22.19657325744629,0.2211216539144516,883,0,4.90814298991981,0.914059814709366,18.623333032200435,43.861839063299946,8.168536362806133,0.14453125,,
17.76090500000003,1228,,,,-0.013671875,-0.00390625,-1.02734375,0.00974301191176003,40.22466062847399,22.19706916809082,0.2138671875,882,0,4.7472247537225485,0.9002016482544813,18.96269283540001,44.68405574070081,8.473300236508019,0.142578125,,
17.80408499999996,1228,,,,0.009765625,-0.041015625,-1.009765625,0.008933098757997813,39.79560201076245,22.19679832458496,0.201171875,883,0,4.465371537953615,0.8260610147510299,18.49926725536474,48.17513633996712,8.912047222166855,0.142578125,,
17.83413499999998,1228,,,,-0.09375,-0.013671875,-1.021484375,0.009781772672309352,39.734149744225704,22.19657325744629,0.2130998820066452,882,0,4.7300871421136605,0.9035662098720567,19.10252777009715,43.9748070590776,8.40029973030694,0.140625,,
17.858695000000008,1228,,,,-0.08203125,0.0078125,-1.03515625,0.009110550366447777,40.10341696746905,22.198665618896484,0.2072482705116272,882,0,4.600635057182217,0.8418814892991375,18.299245187571355,47.63546589063855,8.71693069956987,0.142578125,,
17.89386499999999,1228,,,,-0.0625,0,-1.029296875,0.009780567893171496,40.5861771153974,22.19849967956543,0.2166748046875,882,0,4.809855582425371,0.9034300139002663,18.78289271722191,44.92453924591206,8.438128010265915,0.140625,,
17.915169999999982,1228,,,,0.03515625,-0.015625,-1.044921875,0.009568283221261248,39.5874393781695,22.195999145507812,0.2140299528837204,882,0,4.750608651320135,0.883683399742481,18.60147750745405,44.798215503092955,8.333129980548627,0.142578125,,
17.938195000000007,1228,,,,-0.046875,-0.015625,-1.0390625,0.009060095367145195,40.68140044732821,22.198667526245117,0.2091471403837204,882,0,4.642787833443123,0.8367233517109842,18.02200276488759,48.61989373684903,8.76227859354034,0.140625,,
17.97411500000002,1228,,,,-0.099609375,0,-1.01953125,0.010194722848263837,40.03255309254379,22.196001052856445,0.2057756632566452,882,0,4.56739683829673,0.9415043427659213,20.613587478792983,42.51977529379996,8.76485107597366,0.140625,,
18.00501999999999,1228,,,,-0.080078125,-0.001953125,-1.01953125,0.009277572988257713,40.152883273911016,22.19700050354004,0.2140299528837204,883,0,4.7508229719325925,0.857569100620297,18.05095886937344,46.8217467780353,8.451774252825334,0.140625,,
18.030925000000018,1228,,,,0.0078125,-0.009765625,-1.033203125,0.00999797031394088,40.15360298514073,22.198545455932617,0.2130681872367859,881,0,4.7298038395889535,0.9224377664340963,19.50266433278259,43.52987751180666,8.489485895599067,0.138671875,,
18.05557500000001,1228,,,,-0.048828125,-0.005859375,-1.046875,0.009267886777854976,38.66399450804969,22.197500228881836,0.2166748046875,883,0,4.809639026643708,0.8566654734151099,17.811429686707974,45.1331303850908,8.03885578395068,0.138671875,,
18.080219999999972,1228,,,,-0.0234375,-0.03515625,-1.005859375,0.009048617347513494,40.330402816839026,22.199499130249023,0.22216796875,883,0,4.932017629034817,0.8364830016156298,16.960259766535493,48.214252697236695,8.17726250194519,0.138671875,,
18.104955000000015,1228,,,,-0.111328125,0,-1.02734375,0.010232089802384282,39.955045729344285,22.197500228881836,0.218505859375,881,0,4.850283863488585,0.9445003456334944,19.473094198535403,42.30283865332593,8.237671619616602,0.138671875,,
18.131039999999977,1228,,,,-0.0625,0.00390625,-1.0390625,0.009089145912167208,40.16210111389153,22.19700050354004,0.2197265625,883,0,4.877270618453622,0.8404003248771347,17.23095539741837,47.7892498670359,8.234544329349774,0.140625,,
18.158559999999998,1228,,,,-0.0625,0,-1.01171875,0.009952035369113215,40.550745177934765,22.19733238220215,0.2099609375,883,0,4.660572716966271,0.92015106945289,19.743304639431702,44.0696604330914,8.700807312868331,0.138671875,,
18.18776999999999,1228,,,,0.099609375,-0.01953125,-1.068359375,0.0103567449872009,40.270611422370834,22.197500228881836,0.21728515625,883,0,4.8231873055920005,0.9575025661817915,19.85207095464992,42.057967095542026,8.349377469890317,0.138671875,,
18.212964999999997,1228,,,,-0.05078125,-0.0234375,-1.02734375,0.009181147993251959,40.56181765839183,22.196889877319336,0.2143012136220932,882,0,4.756820439345489,0.8481597857986464,17.83039315050009,47.82332095620156,8.527086144116238,0.138671875,,
18.23925,1228,,,,-0.037109375,-0.01953125,-1.025390625,0.010342711800207433,40.487632039329455,22.19700050354004,0.213623046875,883,0,4.741790879052132,0.9565344002195459,20.172429038261466,42.32741867938742,8.538468496827255,0.138671875,,
18.26604999999999,1228,,,,-0.0625,-0.001953125,-1.015625,0.008925891597575009,40.01262262772106,22.196889877319336,0.2105034738779068,884,0,4.672522428461065,0.8262042947388597,17.682190024521237,48.42945368659448,8.56338802870114,0.138671875,,
18.29582500000001,1228,,,,-0.0625,-0.001953125,-1.044921875,0.009929383449375724,40.78105277144186,22.195556640625,0.2115885466337204,884,0,4.696325571316265,0.919089487177499,19.570395476647093,44.37114485628538,8.683608525891003,0.13671875,,
18.320500000000028,1228,,,,-0.14453125,0.0234375,-1,0.010109565230035072,40.29718537546782,22.196889877319336,0.2208116352558136,883,0,4.901331551404098,0.9343970035324558,19.0641460128274,43.126406894634385,8.221681180479163,0.138671875,,
18.346305000000022,1228,,,,0,-0.02734375,-1.037109375,0.009275509760893304,39.99269216289833,22.198001861572266,0.216064453125,884,0,4.7961991326883435,0.8582302630120813,17.89396643610646,46.599023463165096,8.338413618052137,0.138671875,,
18.370915000000007,1228,,,,-0.01171875,-0.017578125,-1,0.010410510129449088,40.02923134840667,22.197776794433594,0.2218967080116272,884,0,4.925613595861705,0.9634771725001674,19.560551264306252,41.546631815399564,8.126750214843803,0.138671875,,
18.39542499999999,1228,,,,-0.0234375,-0.009765625,-1.03515625,0.009152409275338046,39.69152069446597,22.19771385192871,0.2057756632566452,883,0,4.567749290661851,0.8466007199256403,18.53430795022839,46.883400592846414,8.689513843417357,0.138671875,,
18.419434999999996,1228,,,,-0.01171875,0.00390625,-1.04296875,0.0088265767799956,39.862036893504886,22.196001052856445,0.198974609375,885,0,4.4164406391792,0.8175883866983927,18.51238256086563,48.755630023656316,9.025828749939517,0.138671875,,
18.44360499999998,1228,,,,0.0234375,-0.0234375,-1.041015625,0.009886432351007444,39.71255840733441,22.200000762939453,0.211181640625,883,0,4.688232582993805,0.9142891334665543,19.50178702274853,43.435448321214395,8.470688623979235,0.138671875,,
18.473724999999977,1228,,,,-0.037109375,-0.0234375,-1.021484375,0.008953978049490852,40.51974223265496,22.198999404907227,0.2130126953125,883,0,4.728668696479872,0.828292841556374,17.516406725067753,48.91958519950238,8.568953511760885,0.138671875,,
18.497744999999995,1228,,,,-0.0625,-0.017578125,-1.013671875,0.009531662721124616,40.837522421772924,22.197200775146484,0.216796875,883,0,4.8122837617993355,0.8811497000095024,18.310426891369275,46.345725841287276,8.486100247443343,0.13671875,,
18.522059999999996,1228,,,,-0.099609375,0.017578125,-1.02734375,0.01040876800535527,39.63837278827203,22.19771385192871,0.1988002210855484,885,0,4.412910421357168,0.9641416355281678,21.848203191753232,41.11260350929423,8.982365152130473,0.138671875,,
18.54561499999999,1228,,,,-0.048828125,-0.03515625,-1.017578125,0.009849703581162347,39.73470336824855,22.195499420166016,0.21728515625,885,0,4.822752559557557,0.9126670297909054,18.924193570375383,43.53691113105278,8.239009337002734,0.138671875,,
18.57278999999998,1228,,,,-0.13671875,-0.009765625,-1,0.009693169111834599,40.487632039329455,22.20149803161621,0.21240234375,884,0,4.715650216676295,0.8974339202418455,19.030968774320563,45.11488938195986,8.585800510850044,0.138671875,,
18.59579999999999,1228,,,,-0.07421875,-0.0078125,-1.02734375,0.009242812065567563,40.05469805345794,22.197999954223633,0.2056884765625,884,0,4.565872793318704,0.8557336768918892,18.7419517719393,46.80743452675677,8.77262680468682,0.140625,,
18.621755000000004,1228,,,,-0.07421875,0.001953125,-1.00390625,0.009137929674412902,40.010408131629646,22.19849967956543,0.201416015625,884,0,4.471133358310908,0.8458491414412908,18.91800296828617,47.302061527725414,8.948605403875645,0.140625,,
18.651285000000005,1228,,,,-0.111328125,0.005859375,-1.00390625,0.010110730722038474,40.33261731293044,22.19499969482422,0.2093505859375,884,0,4.646536190994084,0.936118111586709,20.146579583326886,43.084966323925876,8.680147028899317,0.140625,,
18.677225000000007,1228,,,,-0.072265625,0.01171875,-1.029296875,0.009052086857511608,39.521004495427064,22.195600509643555,0.2119140625,884,0,4.703559873625636,0.8379705338590989,17.815666354283437,47.162761575184874,8.402360245701127,0.140625,,
18.700890000000015,1228,,,,0,-0.03125,-1.029296875,0.009606950873561828,39.57304515357531,22.19644546508789,0.2159288227558136,883,0,4.792852338640046,0.888165417357039,18.53104069567586,44.555940121306364,8.25667939622025,0.138671875,,
18.72258500000002,1228,,,,0.048828125,-0.013671875,-1.029296875,0.008952486546719207,38.84336869145426,22.197999954223633,0.20751953125,883,0,4.60651854518801,0.8280899806434628,17.976482076871033,46.90718351799309,8.432261437877031,0.140625,,
18.745720000000002,1228,,,,0,-0.048828125,-1.03125,0.008740250898824587,39.46896383727883,22.19771385192871,0.2036830335855484,884,0,4.521297696024789,0.808958450395757,17.892173990379106,48.78985294976509,8.729565379422084,0.140625,,
18.780110000000015,1228,,,,-0.07421875,-0.009765625,-1.02734375,0.009893622055923972,40.09455898310339,22.19700050354004,0.205078125,883,0,4.552119243890047,0.9148830740727701,20.09795932522519,43.824790423343494,8.80788855364876,0.140625,,
18.803984999999987,1228,,,,-0.025390625,-0.029296875,-1.013671875,0.009877747499259314,39.354169896140135,22.19709014892578,0.21750710904598236,883,0,4.828024907525901,0.9135798558735954,18.922434605702048,43.07688008128022,8.151194463556942,0.140625,,
18.828515000000014,1228,,,,-0.07421875,0.01171875,-1.044921875,0.00949129374135828,40.0956662311491,22.19550132751465,0.2099609375,882,0,4.66018826700747,0.8771003570796518,18.821135688642038,45.71388656669753,8.603872619270048,0.140625,,
18.852410000000003,1228,,,,-0.07421875,-0.005859375,-0.9921875,0.009535709785160476,39.935115264521556,22.19649887084961,0.206298828125,883,0,4.57911170553416,0.8818592625363588,19.25830421368785,45.28513444385923,8.721148954775948,0.140625,,
18.879330000000017,1228,,,,-0.03125,-0.029296875,-1.005859375,0.00899427680440758,40.43891312531833,22.197999954223633,0.211181640625,882,0,4.687810048926622,0.8311132223139671,17.729242730393246,48.65632267614418,8.626397550936971,0.138671875,,
18.90240499999997,1228,,,,-0.0625,-0.013671875,-1.021484375,0.009817437400283093,40.71240339260801,22.19700050354004,0.2197265625,883,0,4.877270618453622,0.9073281153865894,18.60319400677966,44.87065120346402,8.347374295485825,0.138671875,,
18.924919999999982,1228,,,,0.109375,-0.015625,-1.091796875,0.009981234690611013,39.81442522753947,22.196500778198242,0.2197265625,884,0,4.877160815522075,0.9235568389916186,18.936362238708682,43.109880785475724,8.163443186213156,0.138671875,,
18.94947,1228,,,,-0.037109375,-0.001953125,-1.01171875,0.00886652000676456,39.63615829218062,22.196001052856445,0.21240234375,882,0,4.714482645504177,0.819229366335211,17.376866730359996,48.38224790389454,8.407318739412146,0.138671875,,
18.97317500000002,1228,,,,-0.048828125,-0.01171875,-1.037109375,0.009889826982171257,40.39683769958146,22.196500778198242,0.213623046875,884,0,4.741684126202017,0.9151142838533147,19.29935144343537,44.144035791333735,8.519512608685393,0.13671875,,
18.995794999999983,1228,,,,-0.109375,-0.068359375,-0.986328125,0.0091320625159259,39.68155546205461,22.198999404907227,0.2215576171875,882,0,4.918357412097976,0.8435957010380902,17.151980434830698,47.03859374013441,8.06805039512735,0.140625,,
19.019699999999983,1228,,,,-0.0625,-0.009765625,-1,0.008896393101576356,39.75352658502558,22.1971435546875,0.2169363796710968,884,0,4.815367961793527,0.8237245705368035,17.106160465253414,48.26070267531181,8.255553241297685,0.138671875,,
19.04473999999999,1228,,,,0,-0.00390625,-1.05859375,0.01028125628715672,40.05469805345794,22.19849967956543,0.208740234375,882,0,4.63372002588585,0.949213297510602,20.48490828552242,42.19778437418125,8.644177427573538,0.138671875,,
19.069780000000026,1228,,,,-0.0234375,-0.0390625,-0.998046875,0.010035766733114529,39.969439953938476,22.196500778198242,0.21240234375,884,0,4.7145887883380055,0.9287489491237273,19.699468836414287,43.03578484976975,8.477821024986694,0.140625,,
19.095169999999985,1228,,,,-0.01171875,-0.0078125,-1.048828125,0.008945611253806008,40.118918440108956,22.197500228881836,0.205078125,884,0,4.552221726626158,0.8279718759296351,18.188302891460424,48.45444586516179,8.813041378334347,0.140625,,
19.118669999999984,1228,,,,0,0.0078125,-1.068359375,0.010596388007899525,40.071306774143544,22.197498321533203,0.2044677734375,883,0,4.5386730576865375,0.9794456033711733,21.579999064096906,40.912233038998096,8.828859506916935,0.138671875,,
19.147510000000008,1228,,,,-0.048828125,-0.005859375,-1.005859375,0.00924765573541656,39.00502690612751,22.196998596191406,0.2130126953125,884,0,4.72824249882251,0.8559400943986778,18.102711411519934,45.569809337567776,8.249371075159758,0.138671875,,
