Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message
346.597765,1206,,,,-0.099609375,0.078125,-1.193359375,-0.012450011,0.057448764,22.20449829,0.452880859,2274,0,10.05599227,2.964883141,29.48374523,0.019376401,0.005712889,1.05078125,
346.61808,1206,,,,0.08203125,0.24609375,-0.994140625,-0.012898817,0.056735348,22.20114326,0.408761173,2271,0,9.074965374,3.067747836,33.80451285,0.018494137,0.006251853,1.060546875,
346.63891,1206,,,,-0.1875,-0.29296875,-0.9296875,-0.01259745,0.057557759,22.2033329,0.402832031,2272,0,8.944213693,2.996916398,33.50676203,0.01920566,0.006435195,1.056640625,
346.659725,1206,,,,-0.03125,0.220703125,-1.169921875,-0.01279152,0.05597459,22.20285606,0.442243308,2274,0,9.819064509,3.045794936,31.01919672,0.018377662,0.005700603,1.0625,
346.6799,1206,,,,0.046875,-0.33984375,-0.98046875,-0.012795866,0.055850182,22.20400047,0.4256185,2269,0,9.450433365,3.040632606,32.17453093,0.018367948,0.005909801,1.05859375,
346.70164,1206,,,,-0.046875,0.244140625,-0.990234375,-0.011530354,0.058493568,22.20514297,0.408761173,2272,0,9.0766003,2.743437465,30.22538587,0.021321269,0.006444436,1.060546875,
346.723075,1206,,,,0.015625,-0.28515625,-0.97265625,-0.012001741,0.057283622,22.20457077,0.44921875,2268,0,9.974709526,2.850442446,28.57669628,0.020096397,0.005742886,1.056640625,
346.74571,1206,,,,-0.048828125,0.36328125,-1.185546875,-0.012789953,0.057539043,22.20457077,0.406668514,2273,0,9.029899799,3.044554258,33.71636812,0.018899004,0.006372058,1.0625,
346.76795,1206,,,,-0.109375,-0.451171875,-0.849609375,-0.012674353,0.056735348,22.20228386,0.410853803,2271,0,9.121892762,3.014630225,33.04829714,0.018820002,0.00621969,1.0625,
346.788845,1206,,,,-0.07421875,0.111328125,-1.025390625,-0.012619505,0.056759569,22.20514107,0.44921875,2271,0,9.974965714,3.001167653,30.08699718,0.018912495,0.005690202,1.064453125,
346.80984,1206,,,,0.109375,-0.34765625,-1.06640625,-0.012898063,0.055047589,22.20466614,0.410970062,2270,0,9.12545302,3.065584906,33.59378322,0.017956635,0.006032313,1.05859375,
346.830015,1206,,,,-0.09375,0.33203125,-1.021484375,-0.013479192,0.057384909,22.20514107,0.407366067,2272,0,9.045620988,3.207487272,35.45900582,0.017890923,0.006343944,1.060546875,
346.85406,1211,,,,-0.048828125,-0.17578125,-0.982421875,-0.012747258,0.059233407,22.20200157,0.447591156,2274,0,9.937419544,3.034968638,30.54081218,0.019516975,0.005960643,1.060546875,
346.877235,1211,,,,-0.09375,0.4296875,-1.234375,-0.012818708,0.057657945,22.20299911,0.419921875,2269,0,9.323525019,3.045321928,32.66277424,0.018933284,0.006184136,1.068359375,
346.898935,1211,,,,-0.125,-0.34375,-0.830078125,-0.013067803,0.056822323,22.20228577,0.417131692,2277,0,9.261277032,3.115794016,33.64324386,0.018236868,0.006135474,1.06640625,
346.91984,1211,,,,-0.1875,0.232421875,-1.1875,-0.01376546,0.056728742,22.20171165,0.537109375,2281,0,11.92474747,3.287992841,27.57285091,0.017253305,0.004757228,1.06640625,
346.940895,1211,,,,0.125,0.24609375,-1.205078125,-0.017065404,0.057933183,22.20228577,0.506417394,2302,0,11.24362369,4.114217954,36.59156574,0.014081214,0.005152537,1.07421875,
346.9612,1211,,,,-0.015625,-0.486328125,-0.943359375,-0.018830498,0.060724096,22.2033329,0.520833313,2322,0,11.56423544,4.57935601,39.59929761,0.013260401,0.005251026,1.078125,
346.98245,1211,,,,-0.109375,0.431640625,-0.9921875,-0.01788219,0.061354941,22.20514297,0.478515625,2338,0,10.62550787,4.377510809,41.19813248,0.014015943,0.005774307,1.08203125,
347.004095,1211,,,,0.03125,0.197265625,-1.76953125,-0.016772101,0.062061752,22.20514107,0.485491067,2348,0,10.78039763,4.123819424,38.25294358,0.01504958,0.005756908,1.091796875,
347.02627,1211,,,,0.0625,-0.0859375,-1.109375,-0.015622076,0.059880767,22.20342827,0.470145077,2351,0,10.43883248,3.845679359,36.84012906,0.01557092,0.005736347,1.1015625,
347.047085,1211,,,,-0.048828125,0.064453125,-1.20703125,-0.016005786,0.063607489,22.20342827,0.465959817,2359,0,10.34590538,3.953540212,38.21357405,0.016088742,0.006148083,1.109375,
347.06881,1211,,,,-0.109375,0.23828125,-1.20703125,-0.014635535,0.063739603,22.20457077,0.472935259,2364,0,10.50132444,3.622527024,34.49590617,0.017595342,0.006069673,1.12109375,
347.090025,1211,,,,0,0.1640625,-1.359375,-0.014444907,0.064089706,22.20200157,0.45328775,2364,0,10.06389535,3.576664562,35.53956434,0.017918847,0.00636828,1.130859375,
347.11103,1211,,,,0.046875,0.38671875,-1.3515625,-0.013415872,0.066730889,22.20457077,0.474330366,2365,0,10.53230217,3.322083421,31.54185444,0.02008706,0.006335831,1.1484375,
347.13202,1211,,,,0.171875,0.525390625,-1.6484375,-0.014262886,0.062968937,22.20457268,0.467354923,2366,0,10.37741636,3.533254993,34.04754005,0.017821792,0.006067882,1.166015625,
347.154465,1211,,,,0.171875,0.248046875,-1.498046875,-0.014010309,0.063211146,22.20342827,0.433175236,2369,0,9.61797528,3.475450098,36.13494521,0.018187902,0.006572188,1.177734375,
347.176255,1211,,,,-0.0234375,0.142578125,-0.98828125,-0.01382463,0.063087839,22.20399857,0.467354923,2369,0,10.37714805,3.429408629,33.04769877,0.018396128,0.006079497,1.1875,
347.197295,1211,,,,-0.078125,-0.236328125,-0.755859375,-0.013674017,0.059863152,22.20400047,0.430501312,2367,0,9.558851336,3.389590112,35.46022418,0.017660882,0.006262588,1.197265625,
347.21813,1211,,,,-0.1875,-0.19921875,-0.583984375,-0.014953041,0.063596479,22.20399857,0.461774558,2365,0,10.25324162,3.70347113,36.12000251,0.017172128,0.006202573,1.201171875,
347.241345,1211,,,,-0.15625,-0.396484375,-0.74609375,-0.013982553,0.06326179,22.20457077,0.46665737,2366,0,10.3619266,3.464043974,33.43050097,0.01826241,0.006105215,1.205078125,
347.26314,1211,,,,-0.1484375,-0.26953125,-0.748046875,-0.013857282,0.065400939,22.20343018,0.433872759,2369,0,9.633463517,3.437202885,35.67982459,0.019027372,0.006788933,1.20703125,
347.28426,1211,,,,-0.078125,-0.20703125,-1.21875,-0.013245551,0.062328183,22.20571518,0.464564741,2365,0,10.31599231,3.280939746,31.80440278,0.018997052,0.006041899,1.2109375,
347.30554,1211,,,,-0.0625,-0.05859375,-1.197265625,-0.012908051,0.062422865,22.20000076,0.442243308,2369,0,9.817801771,3.201589574,32.61004498,0.01949746,0.00635813,1.21484375,
347.32653,1211,,,,0.09375,0.150390625,-1.33203125,-0.013680433,0.062790582,22.20400047,0.472935259,2366,0,10.50105472,3.38977592,32.28033764,0.01852352,0.005979455,1.224609375,
347.347135,1211,,,,0.048828125,0.36328125,-1.509765625,-0.014260207,0.062404148,22.20466614,0.470377594,2366,0,10.44457744,3.532893603,33.82514634,0.01766375,0.005974789,1.23828125,
347.368095,1211,,,,0.01953125,0.205078125,-0.94921875,-0.014666751,0.063495192,22.20285606,0.463169634,2370,0,10.28368872,3.639888091,35.39477116,0.01744427,0.00617436,1.251953125,
347.389225,1211,,,,0.111328125,0.15234375,-1.1953125,-0.013804067,0.06335427,22.20400047,0.458984375,2366,0,10.19128928,3.419608073,33.55422439,0.018526763,0.006216512,1.259765625,
347.410965,1211,,,,-0.140625,0.02734375,-0.740234375,-0.013504301,0.063494091,22.20457268,0.458984375,2368,0,10.19155191,3.348429039,32.85494759,0.018962352,0.006230071,1.265625,
347.432145,1211,,,,-0.0859375,-0.251953125,-0.6640625,-0.013658248,0.063742906,22.20400047,0.475725442,2367,0,10.56300794,3.385047312,32.04624412,0.018830728,0.006034541,1.267578125,
347.45324,1211,,,,-0.078125,-0.166015625,-0.720703125,-0.012659689,0.063129676,22.20285606,0.539899528,2366,0,11.98731151,3.136496612,26.16513811,0.020127449,0.005266375,1.26953125,
347.47661,1211,,,,-0.0625,-0.189453125,-1,-0.016376669,0.063152796,22.2053318,0.426432282,2377,0,9.469070307,4.075773952,43.04302133,0.015494676,0.006669377,1.265625,
347.501265,1211,,,,-0.01171875,0.26953125,-1.39453125,-0.017916056,0.063928967,22.20149994,0.447387695,2383,0,9.93267789,4.470400639,45.00700303,0.014300501,0.006436227,1.2734375,
347.523155,1211,,,,-0.048828125,-0.0234375,-0.703125,-0.012758636,0.063869515,22.20299911,0.43762207,2380,0,9.71652244,3.179456455,32.72216448,0.020088187,0.00657329,1.27734375,
347.544,1211,,,,-0.125,-0.3515625,-0.779296875,-0.013013086,0.064019245,22.20514107,0.472935259,2367,0,10.50159415,3.22607433,30.71985343,0.019844318,0.006096145,1.279296875,
347.56624,1211,,,,-0.140625,-0.1875,-1.017578125,-0.012884001,0.063627306,22.20399857,0.477120548,2371,0,10.59398397,3.199205708,30.19832497,0.01988847,0.006005985,1.28125,
347.58811,1219,,,,0.0625,0.2734375,-1.279296875,-0.014674132,0.063834285,22.20628548,0.439453125,2372,0,9.758621547,3.644751461,37.34903996,0.01751403,0.006541322,1.2890625,
347.609105,1223,,,,0.109375,0.287109375,-1.435546875,-0.013958489,0.061855874,22.20200157,0.473632813,2372,0,10.51559645,3.466812797,32.96829442,0.017842289,0.005882298,1.302734375,
347.6304,1223,,,,-0.125,0.03125,-0.8203125,-0.012439965,0.063468769,22.20571518,0.460379452,2372,0,10.22305497,3.089793194,30.22377559,0.020541429,0.006208396,1.310546875,
347.65304,1223,,,,-0.046875,-0.375,-0.72265625,-0.014133999,0.062979946,22.20171547,0.648018956,2376,0,14.38713248,3.517197766,24.44682962,0.017906285,0.004377519,1.310546875,
347.67696,1223,,,,-0.099609375,-0.13671875,-0.96484375,-0.01681712,0.06555287,22.20285606,0.709402919,2401,0,15.7507709,4.227800026,26.84186097,0.015505197,0.004161883,1.302734375,
347.698165,1223,,,,-0.0625,-0.009765625,-1.044921875,-0.024685126,0.064869179,22.20050049,0.666503906,2452,0,14.7967203,6.338350036,42.836182,0.010234395,0.004384024,1.294921875,
347.72021,1223,,,,-0.09375,0.013671875,-1.04296875,-0.028384823,0.068368004,22.20057106,0.597098231,2501,0,13.25592171,7.434721989,56.08604327,0.009195771,0.005157544,1.2890625,
347.741745,1223,,,,-0.01171875,0,-1.08203125,-0.025227561,0.072930348,22.20114136,0.588727653,2531,0,13.07042585,6.685761696,51.15182761,0.010908308,0.005579799,1.28125,
347.763035,1223,,,,-0.078125,-0.158203125,-0.93359375,-0.022208479,0.074793159,22.20114326,0.581752241,2555,0,12.91556484,5.942105491,46.0073219,0.012586979,0.005790932,1.271484375,
347.786685,1223,,,,-0.0234375,0.0546875,-1.076171875,-0.020088901,0.076199074,22.20266724,0.551757813,2567,0,12.25049511,5.399992392,44.07978898,0.01411096,0.006220081,1.263671875,
347.808165,1223,,,,-0.037109375,-0.04296875,-1.046875,-0.019114927,0.076199074,22.20100021,0.572509766,2310,0,12.71028943,4.624740846,36.38580279,0.016476399,0.00599507,1.255859375,
347.828215,1223,,,,-0.125,-0.06640625,-1,-0.017405565,0.077111763,22.20171165,0.544782341,2530,0,12.09510044,4.610537176,38.11904828,0.016725115,0.006375455,1.25,
347.851625,1223,,,,-0.099609375,-0.095703125,-0.87109375,-0.017998183,0.073669087,22.20400047,0.528971374,2574,0,11.74528064,4.850944659,41.30122394,0.015186544,0.006272229,1.2421875,
347.872975,1223,,,,-0.046875,0.134765625,-1.23046875,-0.01769004,0.076120907,22.20285606,0.524553597,2581,0,11.64658801,4.780708383,41.04814542,0.015922516,0.006535898,1.23828125,
347.896065,1223,,,,-0.037109375,-0.08984375,-0.919921875,-0.018767539,0.07722406,22.20171547,0.535714269,2589,0,11.89377577,5.087900633,42.77784223,0.015177981,0.006492813,1.232421875,
347.917445,1223,,,,0.015625,-0.015625,-1.150390625,-0.015802043,0.077748113,22.20199966,0.557861328,2584,0,12.38563702,4.276040587,34.52418782,0.018182267,0.00627728,1.224609375,
347.939345,1223,,,,-0.037109375,0.015625,-1.04296875,-0.016350071,0.078833652,22.20171547,0.565011144,2586,0,12.54421665,4.427388008,35.29425656,0.017805905,0.006284462,1.21875,
347.961565,1223,,,,-0.015625,-0.041015625,-1.009765625,-0.016805966,0.078441713,22.20343018,0.521763384,2587,0,11.58493687,4.55281566,39.29944298,0.017229275,0.006771009,1.212890625,
347.98387,1223,,,,-0.07421875,0.107421875,-1.10546875,-0.016966013,0.077733801,22.20199776,0.563964844,2591,0,12.5211462,4.602689859,36.75933327,0.016888777,0.006208202,1.2109375,
348.00528,1223,,,,-0.09375,-0.0625,-0.98046875,-0.018130722,0.075775208,22.20249939,0.532226563,2589,0,11.81675993,4.915265318,41.59571107,0.015416301,0.00641252,1.20703125,
348.027075,1223,,,,-0.03125,0.033203125,-1.001953125,-0.017005413,0.076164945,22.20228577,0.552455366,2587,0,12.2657719,4.607143651,37.56097608,0.016531923,0.006209552,1.201171875,
348.051665,1223,,,,-0.0625,0.052734375,-1.15625,-0.017370377,0.088954701,22.2033329,0.55094403,2590,0,12.23279371,4.711928112,38.51882262,0.01887862,0.007271822,1.19921875,
348.072355,1223,,,,-0.0625,-0.115234375,-0.91796875,-0.015250978,0.077794353,22.20199966,0.565185547,2589,0,12.54824932,4.134836688,32.95150249,0.018814371,0.006199618,1.193359375,
348.093505,1223,,,,-0.03125,0.029296875,-0.994140625,-0.018422406,0.076521653,22.20285606,0.548270106,2590,0,12.17316225,4.996057137,41.04157188,0.015316409,0.006286095,1.1875,
348.115955,1232,,,,-0.03125,-0.06640625,-1.048828125,-0.017159892,0.075773006,22.20400047,0.519670784,2590,0,11.53877034,4.654963214,40.34193484,0.016277896,0.006566818,1.1875,
348.1377,1232,,,,-0.13671875,-0.048828125,-0.94140625,-0.016293034,0.077564254,22.20114136,0.549665153,2587,0,12.20319376,4.414747979,36.17698829,0.01756935,0.006356062,1.181640625,
348.16008,1232,,,,-0.109375,-0.046875,-0.978515625,-0.016995022,0.077564254,22.20285606,0.618722081,2594,0,13.73739731,4.616768565,33.60730173,0.016800551,0.005646212,1.177734375,
348.18219,1232,,,,0.037109375,0.072265625,-1.173828125,-0.017664199,0.07850777,22.19942856,0.773577034,2608,0,17.17296811,4.824833771,28.09551465,0.016271601,0.00457159,1.17578125,
348.20287,1232,,,,-0.0625,0.107421875,-1.052734375,-0.02374187,0.078309599,22.20057106,0.724748909,2650,0,16.08983967,6.587815307,40.94394627,0.011887036,0.004867022,1.17578125,
348.223225,1232,,,,-0.046875,0.22265625,-1.07421875,-0.029111354,0.082572484,22.20066643,0.737304688,2686,0,16.36865542,8.187720441,50.02072699,0.010084917,0.005044549,1.177734375,
348.244345,1232,,,,0.0625,-0.1015625,-1.146484375,-0.029035442,0.075989893,22.20171165,0.674525678,2720,0,14.97562461,8.270732486,55.22796345,0.009187807,0.005074239,1.173828125,
348.26529,1232,,,,-0.15625,-0.134765625,-0.806640625,-0.024227311,0.088601296,22.20114136,0.658482134,2741,0,14.61905495,6.954289992,47.57003799,0.012740524,0.006060672,1.169921875,
348.286465,1232,,,,-0.140625,0.150390625,-1.021484375,-0.023710733,0.087785491,22.20266724,0.646972656,2755,0,14.3645186,6.840997448,47.62427227,0.012832265,0.006111273,1.169921875,
348.308295,1232,,,,-0.0625,0.06640625,-1.056640625,-0.022518835,0.087785491,22.20228386,0.627092659,2767,0,13.92288923,6.525328219,46.86763006,0.013453038,0.00630512,1.171875,
348.329905,1232,,,,-0.0625,-0.12109375,-0.94140625,-0.021800386,0.088279818,22.20114326,0.635463178,2772,0,14.10800906,6.328288163,44.85599731,0.013950031,0.006257426,1.16796875,
348.353155,1232,,,,-0.046875,-0.103515625,-0.970703125,-0.021022943,0.09151001,22.20057106,0.631277919,2778,0,14.0147303,6.115176675,43.63392335,0.01496441,0.006529559,1.16015625,
348.37684,1232,,,,-0.0859375,-0.09765625,-0.953125,-0.01940651,0.094688458,22.19885635,0.656389534,2780,0,14.57109699,5.65065552,38.77989094,0.016757075,0.006498375,1.15625,
348.39728,1232,,,,-0.03125,0.109375,-1.068359375,-0.020382217,0.091665245,22.20049858,0.626831055,2778,0,13.91596194,5.929658566,42.61048278,0.015458773,0.006587058,1.15625,
348.418585,1232,,,,-0.078125,0.16796875,-1.046875,-0.020211689,0.088946995,22.20114136,0.638950884,2782,0,14.1854389,5.888430716,41.51038791,0.015105382,0.006270303,1.15625,
348.4404,1232,,,,-0.0234375,-0.107421875,-0.984375,-0.020115706,0.092084707,22.19999886,0.66813153,2785,0,14.83251921,5.866271439,39.55006804,0.015697314,0.006208299,1.154296875,
348.46023,1232,,,,-0.078125,-0.12109375,-0.921875,-0.019158309,0.094038897,22.20342827,0.622209847,2786,0,13.81519171,5.588879012,40.45458892,0.016826075,0.006806919,1.146484375,
348.48155,1232,,,,0.0625,-0.033203125,-1.056640625,-0.020385185,0.093719621,22.20114136,0.636160731,2784,0,14.12349432,5.943147085,42.07986316,0.015769359,0.006635725,1.142578125,
348.504145,1232,,,,-0.078125,0.23046875,-1.04296875,-0.020208828,0.090565394,22.20066643,0.655110657,2788,0,14.54389317,5.899220191,40.56149286,0.015352096,0.006227039,1.142578125,
348.52603,1232,,,,-0.07421875,-0.11328125,-1.037109375,-0.019767895,0.093005103,22.20049858,0.614013672,2790,0,13.63140965,5.774987592,42.36529999,0.016104814,0.006822853,1.142578125,
348.547485,1232,,,,0.01171875,-0.06640625,-0.9765625,-0.02062408,0.091094952,22.19933319,0.628255188,2792,0,13.94684626,6.030707245,43.24065192,0.015105185,0.006531581,1.13671875,
348.569635,1232,,,,-0.109375,0.021484375,-1.01953125,-0.020031324,0.091094952,22.20057106,0.606166303,2793,0,13.45723809,5.858169375,43.53173613,0.015550071,0.006769216,1.13671875,
348.590565,1232,,,,0.015625,-0.146484375,-1.052734375,-0.019506856,0.090820815,22.19943047,0.641043544,2786,0,14.23080158,5.690857841,39.98972096,0.015959073,0.006381989,1.1328125,
348.611915,1232,,,,0.046875,-0.001953125,-1.125,-0.019162613,0.093234101,22.20114326,0.635463178,2789,0,14.10800906,5.596740701,39.6706628,0.016658642,0.006608594,1.126953125,
348.633355,1232,,,,-0.125,0.078125,-0.939453125,-0.019536441,0.092838859,22.20400238,0.6640625,2790,0,14.74484533,5.707881221,38.71102811,0.01626503,0.00629636,1.12890625,
348.656065,1232,,,,0,-0.046875,-1.09375,-0.019512209,0.090878064,22.1989994,0.635375977,2787,0,14.10471093,5.693820412,40.3682177,0.015960824,0.0064431,1.12890625,
348.677705,1232,,,,-0.037109375,-0.078125,-0.984375,-0.019322737,0.092714452,22.20228577,0.64453125,2787,0,14.310067,5.638827918,39.40462276,0.01644215,0.006478967,1.126953125,
348.70151,1232,,,,-0.0625,0.0078125,-1.017578125,-0.019533864,0.091825984,22.20171547,0.670340419,2791,0,14.88270725,5.708374591,38.35575407,0.016086187,0.006169978,1.125,
348.72281,1232,,,,0.037109375,0.0078125,-1.064453125,-0.01929266,0.091825984,22.19999886,0.649414063,2790,0,14.41699144,5.635715397,39.09078686,0.016293581,0.006369289,1.123046875,
348.745685,1232,,,,-0.109375,-0.083984375,-1.017578125,-0.019868946,0.090318781,22.19999886,0.601981044,2792,0,13.36397848,5.809132525,43.46858634,0.015547723,0.006758375,1.119140625,
348.76632,1236,,,,-0.0859375,0.0078125,-1.013671875,-0.019197052,0.0933486,22.19885635,0.624302447,2788,0,13.85880034,5.605005124,40.44365304,0.016654507,0.006735691,1.119140625,
348.787495,1236,,,,-0.03125,0.021484375,-1.025390625,-0.019685627,0.090874761,22.20171547,0.641741097,2790,0,14.24775324,5.751132125,40.3651862,0.015801195,0.006378182,1.119140625,
348.809285,1236,,,,-0.0625,-0.115234375,-0.990234375,-0.020077185,0.090097489,22.20133209,0.651855469,2793,0,14.47205974,5.872971531,40.58144892,0.01534104,0.006225616,1.115234375,
348.82951,1236,,,,-0.03125,0.021484375,-1.068359375,-0.020321093,0.092183793,22.19949913,0.745849609,2793,0,16.55748775,5.943849765,35.89825856,0.015509105,0.005567499,1.111328125,
348.853385,1236,,,,0.037109375,-0.05078125,-1.033203125,-0.021589385,0.093710813,22.20066643,0.771484375,2812,0,17.12746726,6.35803174,37.12184436,0.014738966,0.005471376,1.109375,
348.876585,1236,,,,-0.046875,0.091796875,-1.044921875,-0.025926015,0.094235967,22.19950104,0.686645508,2830,0,15.24318766,7.684079067,50.40992236,0.012263795,0.006182169,1.109375,
348.89768,1236,,,,-0.07421875,0.078125,-1.072265625,-0.024419193,0.090544476,22.19942856,0.727539063,2842,0,16.15095144,7.267981657,45.0003313,0.012457995,0.005606139,1.10546875,
348.91854,1236,,,,0.015625,-0.306640625,-0.9296875,-0.023581905,0.097056605,22.19999886,0.727539063,2858,0,16.15136635,7.057949571,43.69877703,0.013751388,0.006009189,1.10546875,
348.939495,1236,,,,0.015625,-0.232421875,-0.8515625,-0.023826427,0.095989783,22.20114326,0.670340419,2873,0,14.88232367,7.167461545,48.16090351,0.013392438,0.006449919,1.095703125,
348.96129,1236,,,,-0.037109375,0.21875,-1.0625,-0.023600737,0.095989783,22.201334,0.667317688,2876,0,14.81534289,7.107976445,47.97713087,0.013504516,0.006479079,1.09375,
348.984105,1236,,,,-0.109375,0.330078125,-1.064453125,-0.022074235,0.099963118,22.20171165,0.662667394,2876,0,14.7123504,6.648801932,45.19197648,0.015034757,0.006794504,1.09765625,
349.006175,1236,,,,-0.037109375,0.109375,-1.07421875,-0.021006789,0.098546193,22.19999886,0.670166016,2873,0,14.87768478,6.319601716,42.47705076,0.015593735,0.006623759,1.103515625,
349.027715,1236,,,,-0.046875,-0.291015625,-1.072265625,-0.020348122,0.099991743,22.19942856,0.699637294,2873,0,15.53154812,6.12168778,39.41453699,0.016334015,0.006437977,1.1015625,
349.04875,1236,,,,-0.0234375,0.212890625,-1.02734375,-0.020117121,0.096850727,22.19933319,0.673014343,2867,0,14.94046964,6.04045292,40.43014086,0.016033686,0.006482442,1.099609375,
349.069855,1236,,,,-0.078125,0.1953125,-1.107421875,-0.020956905,0.096850727,22.20228577,0.671735466,2872,0,14.91406277,6.303290293,42.26407245,0.015365107,0.00649392,1.103515625,
349.090355,1236,,,,-0.078125,-0.00390625,-1.04296875,-0.021251212,0.098796109,22.20285606,0.673828125,2876,0,14.96090887,6.399349752,42.77380343,0.015438461,0.006603617,1.10546875,
349.110625,1236,,,,0.078125,-0.28125,-1.076171875,-0.021560207,0.096933299,22.20266724,0.688476563,2876,0,15.28601602,6.493172675,42.47786126,0.014928495,0.006341306,1.099609375,
349.13233,1236,,,,0.015625,-0.5,-0.96484375,-0.021033228,0.097106148,22.20066643,0.673828125,2870,0,14.95943343,6.321068974,42.25473513,0.015362298,0.006491299,1.09375,
349.15346,1236,,,,-0.015625,-0.34765625,-1.01171875,-0.021133538,0.099498516,22.20049858,0.680541992,2880,0,15.10837153,6.373343561,42.18418609,0.015611667,0.006585655,1.0859375,
349.176395,1236,,,,0.0625,-0.39453125,-0.98046875,-0.021223547,0.097631302,22.20199776,0.673014343,2878,0,14.94226293,6.395461416,42.801157,0.015265717,0.006533903,1.080078125,
349.19641,1236,,,,0,-0.365234375,-0.9609375,-0.020818873,0.09949081,22.20114136,0.680803597,2882,0,15.11461689,6.284095412,41.57627982,0.015832161,0.006582424,1.0703125,
349.2166,1236,,,,0.01953125,-0.33984375,-0.9765625,-0.021150682,0.100471758,22.20399857,0.650111616,2877,0,14.43507738,6.373218732,44.15091491,0.015764681,0.006960251,1.064453125,
349.23869,1236,,,,-0.01171875,-0.408203125,-0.92578125,-0.021477066,0.098263249,22.20114326,0.6640625,2884,0,14.7429467,6.486259953,43.99568204,0.015149447,0.006665102,1.05859375,
349.259515,1248,,,,0.09375,-0.419921875,-1.0234375,-0.021373751,0.10025487,22.19866753,0.678710938,2882,0,15.06647845,6.449548889,42.80727518,0.015544478,0.006654167,1.05078125,
349.28005,1248,,,,0.015625,-0.384765625,-0.99609375,-0.021027297,0.101489037,22.19942856,0.654994428,2879,0,14.54050201,6.338910445,43.59485277,0.016010486,0.006979748,1.044921875,
349.304015,1248,,,,0.015625,-0.39453125,-0.888671875,-0.020447894,0.096942106,22.20000076,0.839146197,2877,0,18.62904621,6.160344222,33.06848967,0.015736476,0.005203815,1.0390625,
349.32643,1248,,,,-0.037109375,-0.03125,-1.044921875,-0.021006055,0.097989112,22.19771194,1.020507813,2908,0,22.65293846,6.397020094,28.23925075,0.015317931,0.004325669,1.037109375,
349.347715,1248,,,,-0.07421875,-0.087890625,-0.97265625,-0.03339999,0.100135968,22.19771385,0.947265625,2967,0,21.02713129,10.37721706,49.35155882,0.009649597,0.004762227,1.03515625,
349.369805,1248,,,,0.046875,-0.03125,-1.087890625,-0.038406489,0.105751923,22.20000076,0.900530159,3020,0,19.99177023,12.14755426,60.76277448,0.008705614,0.005289773,1.03515625,
349.390725,1248,,,,-0.13671875,0.03125,-1.068359375,-0.034536482,0.110286743,22.19771385,1.051199794,3059,0,23.33423222,11.06442057,47.41711863,0.009967693,0.004726393,1.0390625,
349.4117,1248,,,,0.078125,0.00390625,-1.05078125,-0.033145406,0.114682843,22.19942856,0.853794634,3103,0,18.95375299,10.77039314,56.82459375,0.010647972,0.006050667,1.037109375,
349.43275,1248,,,,-0.125,-0.0390625,-0.96875,-0.03449229,0.117286594,22.19866753,0.836588562,3122,0,18.57115133,11.27761012,60.72649948,0.010399951,0.006315526,1.037109375,
349.45538,1248,,,,-0.015625,-0.072265625,-0.99609375,-0.026937077,0.117793032,22.19942856,0.773577034,3131,0,17.17296811,8.832568548,51.43297589,0.013336215,0.006859212,1.03515625,
349.47684,1248,,,,-0.048828125,-0.009765625,-1.041015625,-0.024906963,0.118127721,22.20114326,0.806361616,3126,0,17.90214975,8.1527923,45.54085634,0.014489235,0.006598522,1.03515625,
349.49809,1248,,,,-0.09375,-0.0234375,-1.025390625,-0.025062136,0.118055059,22.19943047,0.805664063,3132,0,17.88528333,8.220784823,45.96396193,0.014360558,0.006600681,1.03515625,
349.519165,1248,,,,-0.046875,0.029296875,-1.0546875,-0.025240094,0.118055059,22.19828606,0.809151769,3125,0,17.96178242,8.259144374,45.98176383,0.014293861,0.006572569,1.03515625,
349.539525,1248,,,,-0.09375,-0.01171875,-1.0625,-0.024784809,0.117926247,22.19942856,0.776367188,3132,0,17.23490791,8.128432674,47.16261157,0.01450787,0.006842291,1.037109375,
349.56041,1248,,,,-0.0234375,-0.015625,-1.009765625,-0.02440898,0.118552689,22.19999886,0.78125,3125,0,17.34374911,7.988287154,46.05859498,0.014840815,0.006835471,1.037109375,
349.581505,1248,,,,-0.046875,-0.06640625,-1.013671875,-0.024410526,0.118110106,22.19733429,0.81624347,3132,0,18.11842916,8.005721088,44.18551419,0.014753213,0.006518783,1.037109375,
349.603335,1248,,,,-0.0625,-0.037109375,-0.9765625,-0.024410526,0.118110106,22.19885635,0.818917394,3126,0,18.17902959,7.990597611,43.95502836,0.014781136,0.006497052,1.03515625,
349.62739,1248,,,,-0.048828125,-0.03515625,-1.04296875,-0.024992575,0.119129588,22.19600105,0.796595991,3132,0,17.68124545,8.197004317,46.35988082,0.014533308,0.006737624,1.03515625,
349.651815,1248,,,,0,0.033203125,-1.03125,-0.025225609,0.119201149,22.20050049,0.819702148,3127,0,18.19779795,8.260371963,45.39215122,0.014430482,0.006550306,1.033203125,
